2020-03-11 21:04:07 status half-installed e2fsprogs:amd64 1.44.1-1
2020-03-11 21:04:07 status unpacked e2fsprogs:amd64 1.44.1-1
2020-03-11 21:04:07 status unpacked e2fsprogs:amd64 1.44.1-1
2020-03-11 21:04:07 startup packages configure
2020-03-11 21:04:07 configure e2fsprogs:amd64 1.44.1-1 <none>
2020-03-11 21:04:07 status unpacked e2fsprogs:amd64 1.44.1-1
2020-03-11 21:04:07 status unpacked e2fsprogs:amd64 1.44.1-1
2020-03-11 21:04:07 status half-configured e2fsprogs:amd64 1.44.1-1
2020-03-11 21:04:07 status installed e2fsprogs:amd64 1.44.1-1
2020-03-11 21:04:08 startup archives unpack
2020-03-11 21:04:08 upgrade findutils:amd64 4.6.0+git+20170828-2 4.6.0+git+20170828-2
2020-03-11 21:04:08 status half-configured findutils:amd64 4.6.0+git+20170828-2
2020-03-11 21:04:08 status unpacked findutils:amd64 4.6.0+git+20170828-2
2020-03-11 21:04:08 status half-installed findutils:amd64 4.6.0+git+20170828-2
2020-03-11 21:04:08 status half-installed findutils:amd64 4.6.0+git+20170828-2
2020-03-11 21:04:08 status unpacked findutils:amd64 4.6.0+git+20170828-2
2020-03-11 21:04:08 status unpacked findutils:amd64 4.6.0+git+20170828-2
2020-03-11 21:04:09 startup packages configure
2020-03-11 21:04:09 configure findutils:amd64 4.6.0+git+20170828-2 <none>
2020-03-11 21:04:09 status unpacked findutils:amd64 4.6.0+git+20170828-2
2020-03-11 21:04:09 status half-configured findutils:amd64 4.6.0+git+20170828-2
2020-03-11 21:04:09 status installed findutils:amd64 4.6.0+git+20170828-2
2020-03-11 21:04:09 startup archives unpack
2020-03-11 21:04:09 upgrade grep:amd64 3.1-2 3.1-2
2020-03-11 21:04:09 status half-configured grep:amd64 3.1-2
2020-03-11 21:04:09 status unpacked grep:amd64 3.1-2
2020-03-11 21:04:09 status half-installed grep:amd64 3.1-2
2020-03-11 21:04:09 status half-installed grep:amd64 3.1-2
2020-03-11 21:04:09 status unpacked grep:amd64 3.1-2
2020-03-11 21:04:09 status unpacked grep:amd64 3.1-2
2020-03-11 21:04:10 startup packages configure
2020-03-11 21:04:10 configure grep:amd64 3.1-2 <none>
2020-03-11 21:04:10 status unpacked grep:amd64 3.1-2
2020-03-11 21:04:10 status half-configured grep:amd64 3.1-2
2020-03-11 21:04:10 status installed grep:amd64 3.1-2
2020-03-11 21:04:10 startup archives unpack
2020-03-11 21:04:10 upgrade gzip:amd64 1.6-5ubuntu1 1.6-5ubuntu1
2020-03-11 21:04:10 status half-configured gzip:amd64 1.6-5ubuntu1
2020-03-11 21:04:10 status unpacked gzip:amd64 1.6-5ubuntu1
2020-03-11 21:04:10 status half-installed gzip:amd64 1.6-5ubuntu1
2020-03-11 21:04:10 status half-installed gzip:amd64 1.6-5ubuntu1
2020-03-11 21:04:10 status unpacked gzip:amd64 1.6-5ubuntu1
2020-03-11 21:04:10 status unpacked gzip:amd64 1.6-5ubuntu1
2020-03-11 21:04:11 startup packages configure
2020-03-11 21:04:11 configure gzip:amd64 1.6-5ubuntu1 <none>
2020-03-11 21:04:11 status unpacked gzip:amd64 1.6-5ubuntu1
2020-03-11 21:04:11 status half-configured gzip:amd64 1.6-5ubuntu1
2020-03-11 21:04:11 status installed gzip:amd64 1.6-5ubuntu1
2020-03-11 21:04:12 startup archives unpack
2020-03-11 21:04:12 upgrade hostname:amd64 3.20 3.20
2020-03-11 21:04:12 status half-configured hostname:amd64 3.20
2020-03-11 21:04:12 status unpacked hostname:amd64 3.20
2020-03-11 21:04:12 status half-installed hostname:amd64 3.20
2020-03-11 21:04:12 status half-installed hostname:amd64 3.20
2020-03-11 21:04:12 status unpacked hostname:amd64 3.20
2020-03-11 21:04:12 status unpacked hostname:amd64 3.20
2020-03-11 21:04:12 startup packages configure
2020-03-11 21:04:12 configure hostname:amd64 3.20 <none>
2020-03-11 21:04:12 status unpacked hostname:amd64 3.20
2020-03-11 21:04:12 status half-configured hostname:amd64 3.20
2020-03-11 21:04:12 status installed hostname:amd64 3.20
2020-03-11 21:04:13 startup archives unpack
2020-03-11 21:04:13 upgrade libaudit1:amd64 1:2.8.2-1ubuntu1 1:2.8.2-1ubuntu1
2020-03-11 21:04:13 status half-configured libaudit1:amd64 1:2.8.2-1ubuntu1
2020-03-11 21:04:13 status unpacked libaudit1:amd64 1:2.8.2-1ubuntu1
2020-03-11 21:04:13 status half-installed libaudit1:amd64 1:2.8.2-1ubuntu1
2020-03-11 21:04:13 status half-installed libaudit1:amd64 1:2.8.2-1ubuntu1
2020-03-11 21:04:13 status unpacked libaudit1:amd64 1:2.8.2-1ubuntu1
2020-03-11 21:04:13 status unpacked libaudit1:amd64 1:2.8.2-1ubuntu1
2020-03-11 21:04:13 upgrade libaudit-common:all 1:2.8.2-1ubuntu1 1:2.8.2-1ubuntu1
2020-03-11 21:04:13 status half-configured libaudit-common:all 1:2.8.2-1ubuntu1
2020-03-11 21:04:13 status unpacked libaudit-common:all 1:2.8.2-1ubuntu1
2020-03-11 21:04:13 status half-installed libaudit-common:all 1:2.8.2-1ubuntu1
2020-03-11 21:04:13 status half-installed libaudit-common:all 1:2.8.2-1ubuntu1
2020-03-11 21:04:13 status unpacked libaudit-common:all 1:2.8.2-1ubuntu1
2020-03-11 21:04:13 status unpacked libaudit-common:all 1:2.8.2-1ubuntu1
2020-03-11 21:04:13 startup packages configure
2020-03-11 21:04:13 configure libaudit-common:all 1:2.8.2-1ubuntu1 <none>
2020-03-11 21:04:13 status unpacked libaudit-common:all 1:2.8.2-1ubuntu1
2020-03-11 21:04:13 status unpacked libaudit-common:all 1:2.8.2-1ubuntu1
2020-03-11 21:04:13 status half-configured libaudit-common:all 1:2.8.2-1ubuntu1
2020-03-11 21:04:13 status installed libaudit-common:all 1:2.8.2-1ubuntu1
2020-03-11 21:04:14 startup archives unpack
2020-03-11 21:04:14 upgrade libcap-ng0:amd64 0.7.7-3.1 0.7.7-3.1
2020-03-11 21:04:14 status half-configured libcap-ng0:amd64 0.7.7-3.1
2020-03-11 21:04:14 status unpacked libcap-ng0:amd64 0.7.7-3.1
2020-03-11 21:04:14 status half-installed libcap-ng0:amd64 0.7.7-3.1
2020-03-11 21:04:14 status half-installed libcap-ng0:amd64 0.7.7-3.1
2020-03-11 21:04:14 status unpacked libcap-ng0:amd64 0.7.7-3.1
2020-03-11 21:04:14 status unpacked libcap-ng0:amd64 0.7.7-3.1
2020-03-11 21:04:14 startup packages configure
2020-03-11 21:04:14 configure libcap-ng0:amd64 0.7.7-3.1 <none>
2020-03-11 21:04:14 status unpacked libcap-ng0:amd64 0.7.7-3.1
2020-03-11 21:04:14 status half-configured libcap-ng0:amd64 0.7.7-3.1
2020-03-11 21:04:14 status installed libcap-ng0:amd64 0.7.7-3.1
2020-03-11 21:04:14 configure libaudit1:amd64 1:2.8.2-1ubuntu1 <none>
2020-03-11 21:04:14 status unpacked libaudit1:amd64 1:2.8.2-1ubuntu1
2020-03-11 21:04:14 status half-configured libaudit1:amd64 1:2.8.2-1ubuntu1
2020-03-11 21:04:14 status installed libaudit1:amd64 1:2.8.2-1ubuntu1
2020-03-11 21:04:15 startup archives unpack
2020-03-11 21:04:15 upgrade libpam0g:amd64 1.1.8-3.6ubuntu2 1.1.8-3.6ubuntu2
2020-03-11 21:04:15 status half-configured libpam0g:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:15 status unpacked libpam0g:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:15 status half-installed libpam0g:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:15 status half-installed libpam0g:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:15 status unpacked libpam0g:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:15 status unpacked libpam0g:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:15 upgrade perl-base:amd64 5.26.1-6 5.26.1-6
2020-03-11 21:04:15 status half-configured perl-base:amd64 5.26.1-6
2020-03-11 21:04:15 status unpacked perl-base:amd64 5.26.1-6
2020-03-11 21:04:15 status half-installed perl-base:amd64 5.26.1-6
2020-03-11 21:04:16 status half-installed perl-base:amd64 5.26.1-6
2020-03-11 21:04:16 status unpacked perl-base:amd64 5.26.1-6
2020-03-11 21:04:16 status unpacked perl-base:amd64 5.26.1-6
2020-03-11 21:04:16 startup packages configure
2020-03-11 21:04:16 configure perl-base:amd64 5.26.1-6 <none>
2020-03-11 21:04:16 status unpacked perl-base:amd64 5.26.1-6
2020-03-11 21:04:16 status half-configured perl-base:amd64 5.26.1-6
2020-03-11 21:04:16 status installed perl-base:amd64 5.26.1-6
2020-03-11 21:04:17 startup archives unpack
2020-03-11 21:04:17 upgrade debconf:all 1.5.66 1.5.66
2020-03-11 21:04:17 status half-configured debconf:all 1.5.66
2020-03-11 21:04:17 status unpacked debconf:all 1.5.66
2020-03-11 21:04:17 status half-installed debconf:all 1.5.66
2020-03-11 21:04:17 status half-installed debconf:all 1.5.66
2020-03-11 21:04:17 status unpacked debconf:all 1.5.66
2020-03-11 21:04:17 status unpacked debconf:all 1.5.66
2020-03-11 21:04:17 startup packages configure
2020-03-11 21:04:17 configure debconf:all 1.5.66 <none>
2020-03-11 21:04:17 status unpacked debconf:all 1.5.66
2020-03-11 21:04:17 status unpacked debconf:all 1.5.66
2020-03-11 21:04:17 status unpacked debconf:all 1.5.66
2020-03-11 21:04:17 status half-configured debconf:all 1.5.66
2020-03-11 21:04:18 status installed debconf:all 1.5.66
2020-03-11 21:04:18 configure libpam0g:amd64 1.1.8-3.6ubuntu2 <none>
2020-03-11 21:04:18 status unpacked libpam0g:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:18 status half-configured libpam0g:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:18 status installed libpam0g:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:18 startup archives unpack
2020-03-11 21:04:18 upgrade libpam-runtime:all 1.1.8-3.6ubuntu2 1.1.8-3.6ubuntu2
2020-03-11 21:04:18 status half-configured libpam-runtime:all 1.1.8-3.6ubuntu2
2020-03-11 21:04:18 status unpacked libpam-runtime:all 1.1.8-3.6ubuntu2
2020-03-11 21:04:18 status half-installed libpam-runtime:all 1.1.8-3.6ubuntu2
2020-03-11 21:04:18 status half-installed libpam-runtime:all 1.1.8-3.6ubuntu2
2020-03-11 21:04:18 status unpacked libpam-runtime:all 1.1.8-3.6ubuntu2
2020-03-11 21:04:18 status unpacked libpam-runtime:all 1.1.8-3.6ubuntu2
2020-03-11 21:04:19 upgrade libdb5.3:amd64 5.3.28-13.1ubuntu1 5.3.28-13.1ubuntu1
2020-03-11 21:04:19 status half-configured libdb5.3:amd64 5.3.28-13.1ubuntu1
2020-03-11 21:04:19 status unpacked libdb5.3:amd64 5.3.28-13.1ubuntu1
2020-03-11 21:04:19 status half-installed libdb5.3:amd64 5.3.28-13.1ubuntu1
2020-03-11 21:04:19 status half-installed libdb5.3:amd64 5.3.28-13.1ubuntu1
2020-03-11 21:04:19 status unpacked libdb5.3:amd64 5.3.28-13.1ubuntu1
2020-03-11 21:04:19 status unpacked libdb5.3:amd64 5.3.28-13.1ubuntu1
2020-03-11 21:04:19 startup packages configure
2020-03-11 21:04:19 configure libdb5.3:amd64 5.3.28-13.1ubuntu1 <none>
2020-03-11 21:04:19 status unpacked libdb5.3:amd64 5.3.28-13.1ubuntu1
2020-03-11 21:04:19 status half-configured libdb5.3:amd64 5.3.28-13.1ubuntu1
2020-03-11 21:04:19 status installed libdb5.3:amd64 5.3.28-13.1ubuntu1
2020-03-11 21:04:20 startup archives unpack
2020-03-11 21:04:20 upgrade libpam-modules-bin:amd64 1.1.8-3.6ubuntu2 1.1.8-3.6ubuntu2
2020-03-11 21:04:20 status half-configured libpam-modules-bin:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:20 status unpacked libpam-modules-bin:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:20 status half-installed libpam-modules-bin:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:20 status half-installed libpam-modules-bin:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:20 status unpacked libpam-modules-bin:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:20 status unpacked libpam-modules-bin:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:20 startup packages configure
2020-03-11 21:04:20 configure libpam-modules-bin:amd64 1.1.8-3.6ubuntu2 <none>
2020-03-11 21:04:20 status unpacked libpam-modules-bin:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:20 status half-configured libpam-modules-bin:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:20 status installed libpam-modules-bin:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:21 startup archives unpack
2020-03-11 21:04:21 upgrade libpam-modules:amd64 1.1.8-3.6ubuntu2 1.1.8-3.6ubuntu2
2020-03-11 21:04:21 status half-configured libpam-modules:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:21 status unpacked libpam-modules:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:21 status half-installed libpam-modules:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:21 status half-installed libpam-modules:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:21 status unpacked libpam-modules:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:21 status unpacked libpam-modules:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:22 startup packages configure
2020-03-11 21:04:22 configure libpam-modules:amd64 1.1.8-3.6ubuntu2 <none>
2020-03-11 21:04:22 status unpacked libpam-modules:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:22 status unpacked libpam-modules:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:22 status unpacked libpam-modules:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:22 status unpacked libpam-modules:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:22 status unpacked libpam-modules:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:22 status unpacked libpam-modules:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:22 status unpacked libpam-modules:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:22 status unpacked libpam-modules:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:22 status unpacked libpam-modules:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:22 status half-configured libpam-modules:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:22 status installed libpam-modules:amd64 1.1.8-3.6ubuntu2
2020-03-11 21:04:22 configure libpam-runtime:all 1.1.8-3.6ubuntu2 <none>
2020-03-11 21:04:22 status unpacked libpam-runtime:all 1.1.8-3.6ubuntu2
2020-03-11 21:04:22 status unpacked libpam-runtime:all 1.1.8-3.6ubuntu2
2020-03-11 21:04:22 status unpacked libpam-runtime:all 1.1.8-3.6ubuntu2
2020-03-11 21:04:22 status half-configured libpam-runtime:all 1.1.8-3.6ubuntu2
2020-03-11 21:04:22 status installed libpam-runtime:all 1.1.8-3.6ubuntu2
2020-03-11 21:04:22 startup archives unpack
2020-03-11 21:04:22 upgrade login:amd64 1:4.5-1ubuntu1 1:4.5-1ubuntu1
2020-03-11 21:04:22 status half-configured login:amd64 1:4.5-1ubuntu1
2020-03-11 21:04:22 status unpacked login:amd64 1:4.5-1ubuntu1
2020-03-11 21:04:22 status half-installed login:amd64 1:4.5-1ubuntu1
2020-03-11 21:04:22 status half-installed login:amd64 1:4.5-1ubuntu1
2020-03-11 21:04:22 status unpacked login:amd64 1:4.5-1ubuntu1
2020-03-11 21:04:22 status unpacked login:amd64 1:4.5-1ubuntu1
2020-03-11 21:04:23 startup packages configure
2020-03-11 21:04:23 configure login:amd64 1:4.5-1ubuntu1 <none>
2020-03-11 21:04:23 status unpacked login:amd64 1:4.5-1ubuntu1
2020-03-11 21:04:23 status unpacked login:amd64 1:4.5-1ubuntu1
2020-03-11 21:04:23 status unpacked login:amd64 1:4.5-1ubuntu1
2020-03-11 21:04:23 status unpacked login:amd64 1:4.5-1ubuntu1
2020-03-11 21:04:23 status unpacked login:amd64 1:4.5-1ubuntu1
2020-03-11 21:04:23 status half-configured login:amd64 1:4.5-1ubuntu1
2020-03-11 21:04:23 status installed login:amd64 1:4.5-1ubuntu1
2020-03-11 21:04:23 startup archives unpack
2020-03-11 21:04:24 upgrade ncurses-bin:amd64 6.1-1ubuntu1 6.1-1ubuntu1
2020-03-11 21:04:24 status half-configured ncurses-bin:amd64 6.1-1ubuntu1
2020-03-11 21:04:24 status unpacked ncurses-bin:amd64 6.1-1ubuntu1
2020-03-11 21:04:24 status half-installed ncurses-bin:amd64 6.1-1ubuntu1
2020-03-11 21:04:24 status half-installed ncurses-bin:amd64 6.1-1ubuntu1
2020-03-11 21:04:24 status unpacked ncurses-bin:amd64 6.1-1ubuntu1
2020-03-11 21:04:24 status unpacked ncurses-bin:amd64 6.1-1ubuntu1
2020-03-11 21:04:24 startup packages configure
2020-03-11 21:04:24 configure ncurses-bin:amd64 6.1-1ubuntu1 <none>
2020-03-11 21:04:24 status unpacked ncurses-bin:amd64 6.1-1ubuntu1
2020-03-11 21:04:24 status half-configured ncurses-bin:amd64 6.1-1ubuntu1
2020-03-11 21:04:24 status installed ncurses-bin:amd64 6.1-1ubuntu1
2020-03-11 21:04:25 startup archives unpack
2020-03-11 21:04:25 upgrade sed:amd64 4.4-2 4.4-2
2020-03-11 21:04:25 status half-configured sed:amd64 4.4-2
2020-03-11 21:04:25 status unpacked sed:amd64 4.4-2
2020-03-11 21:04:25 status half-installed sed:amd64 4.4-2
2020-03-11 21:04:25 status half-installed sed:amd64 4.4-2
2020-03-11 21:04:25 status unpacked sed:amd64 4.4-2
2020-03-11 21:04:25 status unpacked sed:amd64 4.4-2
2020-03-11 21:04:25 startup packages configure
2020-03-11 21:04:25 configure sed:amd64 4.4-2 <none>
2020-03-11 21:04:25 status unpacked sed:amd64 4.4-2
2020-03-11 21:04:25 status half-configured sed:amd64 4.4-2
2020-03-11 21:04:25 status installed sed:amd64 4.4-2
2020-03-11 21:04:26 startup archives unpack
2020-03-11 21:04:26 upgrade fdisk:amd64 2.31.1-0.4ubuntu3 2.31.1-0.4ubuntu3
2020-03-11 21:04:26 status half-configured fdisk:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:26 status unpacked fdisk:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:26 status half-installed fdisk:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:26 status half-installed fdisk:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:26 status unpacked fdisk:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:26 status unpacked fdisk:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:26 upgrade libfdisk1:amd64 2.31.1-0.4ubuntu3 2.31.1-0.4ubuntu3
2020-03-11 21:04:26 status half-configured libfdisk1:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:26 status unpacked libfdisk1:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:26 status half-installed libfdisk1:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:26 status half-installed libfdisk1:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:26 status unpacked libfdisk1:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:26 status unpacked libfdisk1:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:26 startup packages configure
2020-03-11 21:04:26 configure libfdisk1:amd64 2.31.1-0.4ubuntu3 <none>
2020-03-11 21:04:26 status unpacked libfdisk1:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:26 status half-configured libfdisk1:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:26 status installed libfdisk1:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:27 startup archives unpack
2020-03-11 21:04:27 upgrade libmount1:amd64 2.31.1-0.4ubuntu3 2.31.1-0.4ubuntu3
2020-03-11 21:04:27 status half-configured libmount1:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:27 status unpacked libmount1:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:27 status half-installed libmount1:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:27 status half-installed libmount1:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:27 status unpacked libmount1:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:27 status unpacked libmount1:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:27 startup packages configure
2020-03-11 21:04:27 configure libmount1:amd64 2.31.1-0.4ubuntu3 <none>
2020-03-11 21:04:27 status unpacked libmount1:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:27 status half-configured libmount1:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:27 status installed libmount1:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:28 startup archives unpack
2020-03-11 21:04:28 upgrade libncursesw5:amd64 6.1-1ubuntu1 6.1-1ubuntu1
2020-03-11 21:04:28 status half-configured libncursesw5:amd64 6.1-1ubuntu1
2020-03-11 21:04:28 status unpacked libncursesw5:amd64 6.1-1ubuntu1
2020-03-11 21:04:28 status half-installed libncursesw5:amd64 6.1-1ubuntu1
2020-03-11 21:04:28 status half-installed libncursesw5:amd64 6.1-1ubuntu1
2020-03-11 21:04:28 status unpacked libncursesw5:amd64 6.1-1ubuntu1
2020-03-11 21:04:28 status unpacked libncursesw5:amd64 6.1-1ubuntu1
2020-03-11 21:04:29 startup packages configure
2020-03-11 21:04:29 configure libncursesw5:amd64 6.1-1ubuntu1 <none>
2020-03-11 21:04:29 status unpacked libncursesw5:amd64 6.1-1ubuntu1
2020-03-11 21:04:29 status half-configured libncursesw5:amd64 6.1-1ubuntu1
2020-03-11 21:04:29 status installed libncursesw5:amd64 6.1-1ubuntu1
2020-03-11 21:04:29 startup archives unpack
2020-03-11 21:04:29 upgrade libsmartcols1:amd64 2.31.1-0.4ubuntu3 2.31.1-0.4ubuntu3
2020-03-11 21:04:29 status half-configured libsmartcols1:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:29 status unpacked libsmartcols1:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:29 status half-installed libsmartcols1:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:29 status half-installed libsmartcols1:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:29 status unpacked libsmartcols1:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:29 status unpacked libsmartcols1:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:30 startup packages configure
2020-03-11 21:04:30 configure libsmartcols1:amd64 2.31.1-0.4ubuntu3 <none>
2020-03-11 21:04:30 status unpacked libsmartcols1:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:30 status half-configured libsmartcols1:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:30 status installed libsmartcols1:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:30 configure fdisk:amd64 2.31.1-0.4ubuntu3 <none>
2020-03-11 21:04:30 status unpacked fdisk:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:30 status half-configured fdisk:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:30 status installed fdisk:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:30 startup archives unpack
2020-03-11 21:04:30 upgrade libudev1:amd64 237-3ubuntu10 237-3ubuntu10
2020-03-11 21:04:30 status half-configured libudev1:amd64 237-3ubuntu10
2020-03-11 21:04:30 status unpacked libudev1:amd64 237-3ubuntu10
2020-03-11 21:04:30 status half-installed libudev1:amd64 237-3ubuntu10
2020-03-11 21:04:30 status half-installed libudev1:amd64 237-3ubuntu10
2020-03-11 21:04:30 status unpacked libudev1:amd64 237-3ubuntu10
2020-03-11 21:04:30 status unpacked libudev1:amd64 237-3ubuntu10
2020-03-11 21:04:31 startup packages configure
2020-03-11 21:04:31 configure libudev1:amd64 237-3ubuntu10 <none>
2020-03-11 21:04:31 status unpacked libudev1:amd64 237-3ubuntu10
2020-03-11 21:04:31 status half-configured libudev1:amd64 237-3ubuntu10
2020-03-11 21:04:31 status installed libudev1:amd64 237-3ubuntu10
2020-03-11 21:04:31 startup archives unpack
2020-03-11 21:04:31 upgrade util-linux:amd64 2.31.1-0.4ubuntu3 2.31.1-0.4ubuntu3
2020-03-11 21:04:31 status half-configured util-linux:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:31 status unpacked util-linux:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:31 status half-installed util-linux:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:32 status half-installed util-linux:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:32 status unpacked util-linux:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:32 status unpacked util-linux:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:33 startup packages configure
2020-03-11 21:04:33 configure util-linux:amd64 2.31.1-0.4ubuntu3 <none>
2020-03-11 21:04:33 status unpacked util-linux:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:33 status unpacked util-linux:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:33 status unpacked util-linux:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:33 status unpacked util-linux:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:33 status half-configured util-linux:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:33 status installed util-linux:amd64 2.31.1-0.4ubuntu3
2020-03-11 21:04:34 startup archives unpack
2020-03-11 21:04:34 upgrade base-passwd:amd64 3.5.44 3.5.44
2020-03-11 21:04:34 status half-configured base-passwd:amd64 3.5.44
2020-03-11 21:04:34 status unpacked base-passwd:amd64 3.5.44
2020-03-11 21:04:34 status half-installed base-passwd:amd64 3.5.44
2020-03-11 21:04:34 status half-installed base-passwd:amd64 3.5.44
2020-03-11 21:04:34 status unpacked base-passwd:amd64 3.5.44
2020-03-11 21:04:34 status unpacked base-passwd:amd64 3.5.44
2020-03-11 21:04:34 upgrade libdebconfclient0:amd64 0.213ubuntu1 0.213ubuntu1
2020-03-11 21:04:34 status half-configured libdebconfclient0:amd64 0.213ubuntu1
2020-03-11 21:04:34 status unpacked libdebconfclient0:amd64 0.213ubuntu1
2020-03-11 21:04:34 status half-installed libdebconfclient0:amd64 0.213ubuntu1
2020-03-11 21:04:34 status half-installed libdebconfclient0:amd64 0.213ubuntu1
2020-03-11 21:04:34 status unpacked libdebconfclient0:amd64 0.213ubuntu1
2020-03-11 21:04:34 status unpacked libdebconfclient0:amd64 0.213ubuntu1
2020-03-11 21:04:35 startup packages configure
2020-03-11 21:04:35 configure libdebconfclient0:amd64 0.213ubuntu1 <none>
2020-03-11 21:04:35 status unpacked libdebconfclient0:amd64 0.213ubuntu1
2020-03-11 21:04:35 status half-configured libdebconfclient0:amd64 0.213ubuntu1
2020-03-11 21:04:35 status installed libdebconfclient0:amd64 0.213ubuntu1
2020-03-11 21:04:35 configure base-passwd:amd64 3.5.44 <none>
2020-03-11 21:04:35 status unpacked base-passwd:amd64 3.5.44
2020-03-11 21:04:35 status half-configured base-passwd:amd64 3.5.44
2020-03-11 21:04:35 status installed base-passwd:amd64 3.5.44
2020-03-11 21:04:35 startup archives unpack
2020-03-11 21:04:35 upgrade init-system-helpers:all 1.51 1.51
2020-03-11 21:04:35 status half-configured init-system-helpers:all 1.51
2020-03-11 21:04:35 status unpacked init-system-helpers:all 1.51
2020-03-11 21:04:35 status half-installed init-system-helpers:all 1.51
2020-03-11 21:04:35 status half-installed init-system-helpers:all 1.51
2020-03-11 21:04:36 status unpacked init-system-helpers:all 1.51
2020-03-11 21:04:36 status unpacked init-system-helpers:all 1.51
